case_code,market_name,addr,business_week,context,ValidDate,Latitude,Lontitude,type,badge_code,business_hours,business_hurs_end,last_edited_date
2020113000258,摩斯漢堡-新莊中平店,新北市新莊區中平路256號1樓,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,25.049553,121.44495,餐飲,B003380,06:00,00:00,2024/05/28 09:30:25
2020113000257,摩斯漢堡-板橋新埔店,新北市板橋區文化路1段302號1樓,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,25.021749,121.46759,餐飲,B003379,06:00,23:00,2024/05/28 09:30:24
2020113000266,摩斯漢堡-板橋館前店,新北市板橋區館前東路60號1樓,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,25.007228,121.461083,餐飲,B003382,06:00,23:00,2024/05/28 09:30:25
2020113000256,摩斯漢堡-桃園經國店,桃園市桃園區經國路451之1號1樓,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,25.019088,121.304187,餐飲,B003378,05:00,00:00,2024/05/28 09:30:24
2020113000252,摩斯漢堡-屏東店,屏東縣屏東市民族路82號、84號1樓,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,22.670463,120.486103,餐飲,B003376,06:00,00:00,2024/05/28 09:30:23
2020113000255,摩斯漢堡-嘉義店,嘉義市西區自治里中山路547號1樓,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,23.47925,120.44368,餐飲,B003377,08:00,22:00,2024/05/28 09:30:24
2020113000251,摩斯漢堡-松山店,臺北市信義區忠孝東路五段629號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,25.04185,121.579387,餐飲,B003375,00:00,00:00,2024/05/28 09:30:23
2020113000248,摩斯漢堡-新莊中港店,新北市新莊區中港路319號1樓,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,25.044823,121.452506,餐飲,B003374,06:00,01:00,2024/05/28 09:30:23
2020113000244,摩斯漢堡-石牌公園店,臺北市北投區石牌路一段39巷100號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,25.116336,121.509653,餐飲,B003373,00:00,00:00,2024/05/28 09:30:23
2020113000163,摩斯漢堡-北醫吳興店,臺北市信義區吳興街243號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,25.027407,121.563528,餐飲,B003352,06:00,23:00,2024/05/28 09:30:14
2020113000110,摩斯漢堡-澎湖店,澎湖縣馬公市啓明里臨海路30號1、2、3樓,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,23.562953,119.565303,餐飲,B003339,06:00,23:00,2024/05/28 09:30:11
2020113000149,摩斯漢堡-屏東中正店,屏東縣屏東市中正路271號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,22.683021,120.492202,餐飲,B003348,06:00,22:00,2024/05/28 09:30:13
2020113000161,摩斯漢堡-華碩立德店,臺北市北投區立德路115號3樓,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,25.126954,121.470336,餐飲,B003351,06:00,23:00,2024/05/28 09:30:14
2020113000155,摩斯漢堡-鳳山青年店,高雄市鳳山區青年路二段317號之1,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,22.640514,120.350949,餐飲,B003349,06:00,23:00,2024/05/28 09:30:14
2020113000148,摩斯漢堡-南投草屯店,南投縣草屯鎮中正路689號&691號及勝和街2號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,23.980121,120.684267,餐飲,B003347,06:00,23:00,2024/05/28 09:30:13
2020113000160,摩斯漢堡-信義通化店,臺北市大安區信義路四段304號1樓,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,25.032943,121.554802,餐飲,B003350,06:00,23:00,2024/05/28 09:30:14
2020113000135,摩斯漢堡-小港漢民店,高雄市小港區漢民541號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,22.567011,120.359732,餐飲,B003343,06:00,22:00,2024/05/28 09:30:12
2020113000138,摩斯漢堡-金門民權店,金門縣金城鎮民權路228號B1、1F、2F,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,24.439477,118.320411,餐飲,B003344,00:00,00:00,2024/05/28 09:30:13
2020113000144,摩斯漢堡-高雄中山二店,高雄市苓雅區中山二路412號1F,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,22.618732,120.303044,餐飲,B003346,06:00,23:00,2024/05/28 09:30:13
2020113000106,摩斯漢堡-北投捷運店,臺北市北投區北投路二段45號1F,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,25.132376,121.497328,餐飲,B003338,06:00,21:00,2024/05/28 09:30:11
2020113000140,摩斯漢堡-莊敬店,臺北市信義區莊敬路469號1、2樓,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,25.026913,121.56793,餐飲,B003345,06:00,23:00,2024/05/28 09:30:13
2020113000116,摩斯漢堡-板橋埔墘店,新北市板橋區中山路2段180號1.2樓,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,25.017396,121.477441,餐飲,B003341,08:00,21:00,2024/05/28 09:30:12
2020113000112,摩斯漢堡-林口仁愛店,新北市林口區湖南里仁愛路2段512號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,25.077487,121.374014,餐飲,B003340,06:00,22:00,2024/05/28 09:30:11
2020113000126,摩斯漢堡-東湖店,臺北市內湖區東湖路110號1樓、2樓,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,25.068259,121.615733,餐飲,B003342,06:00,23:00,2024/05/28 09:30:12
2020113000103,摩斯漢堡-桃機二航管制區店,桃園市大園區航站南路9號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,25.077078,121.232515,餐飲,B003337,09:30,21:30,2024/05/28 09:30:10
2020113000101,摩斯漢堡-小碧潭店,新北市新店區中央路216號、216-1號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,24.9735,121.529877,餐飲,B003336,00:00,00:00,2024/05/28 09:30:10
2020113000095,摩斯漢堡-和碩店,臺北市北投區立功街76號B1伙食櫃位,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,25.124789,121.469185,餐飲,B003335,07:00,22:00,2024/05/28 09:30:10
